Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
112,Wong Fei Hung II: Nam yee tung chi keung,1992,1h 53m,15,7.3, (11K),Hark Tsui,"Jet Li, Rosamund Kwan, Mok Siu-Chung",Action,"Arriving by train in Guangzhou, 1895, the trio fight off White Lotus followers, who want to kill all foreigners and the cute, European dressed 13th Aunt. It's not kung fu master Dr. Wong's (Jet Li) last fight."
113,Platoon,1986,2h,15,8.1, (463K),Oliver Stone,"Keith David, Forest Whitaker, Francesco Quinn",Action,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict."
114,지옥의 묵시록,1979,2h 27m,(Banned),8.4, (754K),Francis Ford Coppola,"Marlon Brando, Martin Sheen, Robert Duvall",Action,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.
115,Star Trek II: The Wrath of Khan,1982,1h 53m,12,7.7, (134K),Nicholas Meyer,"William Shatner, Leonard Nimoy, DeForest Kelley",Action,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon."
116,The Guns of Navarone,1961,2h 38m,12,7.5, (59K),J. Lee Thompson,"Gregory Peck, David Niven, Anthony Quinn",Action,"A team of Allied saboteurs is assigned an impossible mission: infiltrate an impregnable Nazi-held Greek island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers."
117,Glory,1989,2h 2m,15,7.8, (151K),Edward Zwick,"Matthew Broderick, Denzel Washington, Cary Elwes",Action,"Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates."
118,Blood Diamond,2006,2h 23m,18,8.0, (616K),Edward Zwick,"Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly",Action,"A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond."
119,캐리비안의 해적: 블랙펄의 저주,2003,2h 23m,12,8.1, (1.3M),Gore Verbinski,"Johnny Depp, Geoffrey Rush, Orlando Bloom",Action,"Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save Elizabeth Swann, the governor's daughter and his love, from Jack's former pirate allies, who are now undead."
120,Showdown in Little Tokyo,1991,1h 19m,18,6.1, (22K),Mark L. Lester,"Dolph Lundgren, Brandon Lee, Cary-Hiroyuki Tagawa",Action,"Two L.A. cops with opposing views on what is the best way to uphold the law have to work together to bring down the Yakuza, while trying to protect a beautiful woman."
121,Tombstone,1993,2h 10m,12,7.8, (186K),George P. Cosmatos,"Kurt Russell, Val Kilmer, Sam Elliott",Action,"A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating."
122,Road House,1989,1h 54m,18,6.7, (109K),Rowdy Herrington,"Patrick Swayze, Kelly Lynch, Sam Elliott",Action,A legendary bouncer comes to restore order at a notorious bar but runs afoul of a ruthless crime boss who controls the town.
123,스카페이스,1983,2h 50m,18,8.3, (989K),Brian De Palma,"Al Pacino, Steven Bauer, Michelle Pfeiffer",Action,"In the 1980s, a determined criminal-minded Cuban immigrant becomes the biggest drug smuggler in Miami, and is eventually undone by his own drug addiction."
124,The Vikings,1958,1h 56m,Approved,7.0, (17K),Richard Fleischer,"Kirk Douglas, Tony Curtis, Ernest Borgnine",Action,A slave and a Viking prince fight for the love of a captive princess.
125,The Replacement Killers,1998,1h 27m,18,6.1, (32K),Antoine Fuqua,"Chow Yun-Fat, Mira Sorvino, Michael Rooker",Action,"A troubled hitman seeks aid from a forger to help him get papers to China. However, the drug lord has hired replacements to finish the job, and kill the hitman."
126,Three the Hard Way,1974,1h 37m,R,6.2, (2K),Gordon Parks Jr.,"Jim Brown, Fred Williamson, Jim Kelly",Action,Blaxploitation film about three martial-arts specialists who prevent white supremacists from tainting the U.S. water supply with a toxin that's only harmful to black people.
127,The Siege of Firebase Gloria,1988,1h 39m,15,6.8, (3.7K),Brian Trenchard-Smith,"Wings Hauser, R. Lee Ermey, Robert Arevalo",Action,"A tough U.S. sergeant and his sidekick roll into a demoralized firebase, where they attempt to rebuild morale and fortifications amid a climactic battle with the Viet Cong."
128,로보캅,1987,1h 42m,R,7.6, (302K),Paul Verhoeven,"Peter Weller, Nancy Allen, Dan O'Herlihy",Action,"In a violent future in Old Detroit, murdered police officer Alex Murphy is resurrected as RoboCop, a powerful cyborg law enforcer. As he fights crime, he begins to recover memories of his past and seeks revenge on the gang who killed him."
129,Tropa de Elite,2007,1h 55m,18,8.0, (117K),José Padilha,"Wagner Moura, André Ramiro, Caio Junqueira",Action,"In 1997 Rio de Janeiro, Captain Nascimento has to find a substitute for his position while trying to take down drug dealers and criminals before the Pope visits."
130,Tropa de Elite 2: O Inimigo Agora é Outro,2010,1h 55m,18,8.0, (91K),José Padilha,"Wagner Moura, Irandhir Santos, André Ramiro",Action,"After a prison riot, former-Captain Nascimento, now a high ranking security officer in Rio de Janeiro, is swept into a bloody political dispute that involves government officials and paramilitary groups."
131,The Untouchables,1987,1h 59m,18,7.8, (348K),Brian De Palma,"Kevin Costner, Sean Connery, Charles Martin Smith",Action,"During Prohibition, Treasury agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone, and assembles a small, incorruptible team to help him."
132,반지의 제왕: 반지 원정대,2001,2h 58m,12,8.9, (2.1M),Peter Jackson,"Alan Howard, Noel Appleby, Sean Astin",Action,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.
133,저수지의 개들,1992,1h 39m,(Banned),8.3, (1.2M),Quentin Tarantino,"Harvey Keitel, Tim Roth, Michael Madsen",Action,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant."
134,The Punisher,2004,2h 4m,18,6.4, (178K),Jonathan Hensleigh,"A. Russell Andrews, Omar Avila, James Carpinello",Action,An undercover FBI agent becomes a vigilante and sets out to unleash his wrath upon the corrupt businessman who slaughtered his entire family at a reunion.
135,킹덤 오브 헤븐: 디렉터스 컷,2005,2h 24m,15,7.3, (342K),Ridley Scott,"Martin Hancock, Michael Sheen, Nathalie Cox",Action,"Balian of Ibelin travels to Jerusalem during the Crusades of the 12th century, and there he finds himself as the defender of the city and its people."
136,Spartacus,1960,3h 17m,12,7.9, (150K),Stanley Kubrick,"Anthony Mann, Kirk Douglas, Laurence Olivier, Jean Simmons",Action,"The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising."
137,The Longest Day,1962,2h 58m,All,7.7, (62K),Ken Annakin,"Andrew Marton, Gerd Oswald, Eddie Albert, Paul Anka, Arletty",Action,"The events of D-Day, told on a grand scale from both the Allied and German points of view."
138,Bandolero!,1968,1h 46m,PG-13,6.5, (6.2K),Andrew V. McLaglen,"James Stewart, Dean Martin, Raquel Welch",Action,"Mace Bishop (James Stewart) masquerades as a hangman in order to save his outlaw brother, Dee (Dean Martin), from the gallows, runs to Mexico chased by Sheriff July Johnson's (George Kennedy's) posse and fights against Mexican bandits."
139,The Professionals,1966,1h 57m,PG-13,7.3, (20K),Richard Brooks,"Burt Lancaster, Lee Marvin, Robert Ryan",Action,An arrogant Texas millionaire hires four adventurers to rescue his kidnapped wife from a notorious Mexican bandit.
140,The Siege,1998,1h 56m,15,6.4, (82K),Edward Zwick,"Denzel Washington, Annette Bening, Bruce Willis",Action,"The secret U.S. abduction of a suspected terrorist leads to a wave of terrorist attacks in New York City, which leads to the declaration of martial-law."
141,Chicago Overcoat,2009,1h 34m,R,5.9, (1.4K),Brian Caunter,"Frank Vincent, Kathrine Narducci, Mike Starr",Action,The fates of an aging hitman and a washed up detective become entwined when one last job leads to one last chance to settle an old score.
142,The Hunt for Red October,1990,2h 15m,12,7.5, (227K),John McTiernan,"Sean Connery, Alec Baldwin, Scott Glenn",Action,"Moscow, Washington D.C. and a CIA Analyst track a rogue Soviet Captain and his new submarine."
143,Training Day,2001,2h 2m,18,7.8, (505K),Antoine Fuqua,"Denzel Washington, Ethan Hawke, Scott Glenn",Action,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.
144,더 록,1996,2h 16m,15,7.4, (374K),Michael Bay,"Sean Connery, Nicolas Cage, Ed Harris",Action,"An FBI chemical weapons expert, and a former SAS soldier turned political prisoner, must break into Alcatraz prison when a rogue military group, led by a renegade general, take it over and threaten a nerve gas attack on San Francisco."
145,반지의 제왕: 왕의 귀환,2003,3h 21m,12,9.0, (2.1M),Peter Jackson,"Noel Appleby, Ali Astin, Sean Astin",Action,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.
146,Men in Black,1997,1h 38m,12,7.3, (651K),Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino",Action,"James, an NYC cop, is hired by Agent K of a secret government agency that monitors extraterrestrial life on Earth. Together, they must recover an item that has been stolen by an intergalactic villain."
147,Huo Yuan Jia,2006,1h 44m,12,7.6, (81K),Ronny Yu,"Jet Li, Li Sun, Yong Dong",Action,"A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation."
148,The Forbidden Kingdom,2008,1h 44m,12,6.5, (113K),Rob Minkoff,"Jet Li, Michael Angarano, Jackie Chan",Action,"A discovery made by a kung fu obsessed American teen sends him on an adventure to ancient China, where he joins up with a band of martial arts warriors in order to free the imprisoned Monkey King."
149,Hap do Ko Fei,1992,1h 39m,15,7.1, (5.2K),Ringo Lam,"Chow Yun-Fat, Simon Yam, Ann Bridgewater",Action,Two disreputable friends get tied in with a group of criminals who turn out to be excessively violent and deceptive.
150,Yeonin,2004,1h 59m,12,7.5, (119K),Yimou Zhang,"Takeshi Kaneshiro, Andy Lau, Ziyi Zhang",Action,"A romantic police captain breaks a beautiful member of a rebel group out of prison to help her rejoin her fellows, but things are not what they seem."
151,Tau ming chong,2007,2h 6m,18,7.0, (28K),Peter Ho-Sun Chan,"Wai-Man Yip, Jet Li, Andy Lau, Takeshi Kaneshiro",Action,"China, 1860s: Having his army slaughtered, General Qingyun joins 2 bandit leaders in raids on rebels and in blood oath. They form a Qing loyal army with eyes on rebel held Suzhou and Nanjing."
152,Tai gik Cheung Sam Fung,1993,1h 36m,15,7.2, (11K),Yuen Woo-Ping,"Jet Li, Michelle Yeoh, Siu-Ho Chin",Action,"Two friends, ex Shaolin monks, part ways as they brush with the ongoing rebellion against the government. The ambitious one rises up to be a powerful military commander, while his betrayed friend resorts to learn the calm ways of Tai Chi."
153,Hak hap,1996,1h 39m,15,6.0, (13K),Daniel Lee,"Jet Li, Ching-Wan Lau, Karen Mok",Action,A survivor of a supersoldier project must fight his former comrades as a masked hero.
154,Sat sau ji wong,1998,1h 44m,15,6.1, (5.8K),Wei Tung,"Jet Li, Eric Tsang, Simon Yam",Action,"Two hitmen, one a novice and the other a veteran with poor luck, band together to find the ""King of Killers"" for whom there is a large reward."
155,블랙 다이너마이트,2009,1h 24m,R,7.4, (54K),Scott Sanders,"Phyllis Applegate, Obba Babatundé, William Bassett",Action,"Black Dynamite is the greatest African-American action star of the 1970s. When his only brother is killed by The Man, it's up to him to find justice."
156,The Wilby Conspiracy,1975,1h 45m,PG,6.4, (2.6K),Ralph Nelson,"Sidney Poitier, Michael Caine, Nicol Williamson",Action,A black anti-Apartheid activist and a British engineer are forced to run from South African Secret Police.
157,Octopussy,1983,2h 11m,15,6.5, (118K),John Glen,"Roger Moore, Maud Adams, Louis Jourdan",Action,"A fake Fabergé egg recovered from the body of a fellow agent leads James Bond to uncover a jewel smuggling operation led by the mysterious Octopussy, and a plot to blow up a NATO air base."
158,Thunderball,1965,2h 10m,15,6.9, (134K),Terence Young,"Sean Connery, Claudine Auger, Adolfo Celi",Action,James Bond heads to the Bahamas to recover two nuclear warheads stolen by S.P.E.C.T.R.E. Agent Emilio Largo in an international extortion scheme.
159,Payback,1999,1h 40m,18,7.1, (152K),Brian Helgeland,"Mel Gibson, Gregg Henry, Maria Bello",Action,"After a successful heist, Porter is left for dead. Once he recovers, he seeks vengeance and wants his share of the money."
160,Deja Vu,2006,2h 6m,12,7.1, (341K),Tony Scott,"Denzel Washington, Paula Patton, Val Kilmer",Action,"After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims."
161,Spy Game,2001,2h 6m,12,7.1, (175K),Tony Scott,"Robert Redford, Brad Pitt, Catherine McCormack",Action,Retiring CIA agent Nathan Muir recalls his training of Tom Bishop while working against agency politics to free him from his Chinese captors.
162,Dung fong tuk ying,1987,1h 38m,15,7.1, (3.4K),Sammo Kam-Bo Hung,"Sammo Kam-Bo Hung, Biao Yuen, Haing S. Ngor",Action,"A group of Asian prisoners is recruited, trained, armed and sent to Vietnam to destroy a cache of American weapons left behind after the Vietnam War, before the Vietcong discovers its location."
