Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
387,Golden Voices,2019,1h 28m,,"7,0", (705),Evgeny Ruman,"Mariya Belkina, Vladimir Friedman, Evelin Hagoel",Family,"Raya and Victor have built a shared career as the Soviet Union's most beloved film voice actors. As the USSR collapses, the Jewish couple must immigrate to Israel and reinvent themselves to find new jobs."
388,Plotnik,2022,1h 48m,,"6,1", (67),Avdotya Smirnova,"Sofya Bagrationi, Margarita Bychkova, Aleksey Filimonov",Family,"The Osipovs are a simple, friendly and very happy family from Ulyanovsk. The sudden illness of a young son turns their life full of rainbow plans upside down. Parents are ready to do anything to save their child. But fate puts before them more and more new obstacles, from which anyone would break. But not just him. The most ordinary person. Provincial carpenter."
389,Todo ha ido bien,2021,1h 53m,12,"6,8"," (3,3 mil)",François Ozon,"Sophie Marceau, André Dussollier, Géraldine Pailhas",Family,"Cuando André, de 85 años, sufre un derrame cerebral, Emmanuelle se apresura a ir junto a la cama de su padre. Enfermo y medio paralizado en su cama de hospital, le pide a Emmanuelle que lo ayude a terminar con su vida."
390,National Theatre Live: Hansard,2019,1h 20m,,"8,2", (124),Simon Godwin,"Robin Lough, Rowena Bentley, Lindsay Duncan, Alex Jennings",Family,"On a summer's morning in 1988, a Tory politician and his wife begin to dig up buried secrets."
391,Otoño tardío,1960,2h 8m,A,"7,9"," (6,6 mil)",Yasujirô Ozu,"Setsuko Hara, Yôko Tsukasa, Mariko Okada",Family,Una viuda intenta casar a su hija con la ayuda de los amigos de su difunto marido.
392,Onna no za,1962,1h 51m,,"7,4", (209),Mikio Naruse,"Hideko Takamine, Yôko Tsukasa, Yuriko Hoshi",Family,Drama about the lives of the five daughters and daughter-in-law of a store owner.
393,Melochi zhizni,1980,,,"6,6", (23),Vyacheslav Krishtofovich,"Olga Ostroumova, Anatoliy Grachyov, Aleksandr Vokach",Family,
394,Alma en suplicio,1945,1h 51m,13,"7,9", (31 mil),Michael Curtiz,"Joan Crawford, Jack Carson, Zachary Scott",Family,Una madre trabajadora se acerca al desastre mientras se divorcia de su esposo y comienza un exitoso negocio de restaurantes para mantener a su hija mimada.
395,Fågelfångarens son,2019,1h 44m,,"6,8", (334),Richard Hobert,"Rudi Køhnke, Vígdis Eliesersdóttir Hentze Bjørck, Livia Millhagen",Family,"It's the late 1800s and the birdcatcher Esmar and his wife Johanna are trying to survive on the harsh dramatic cliffs of the Faroe Islands. Local law dictates that unless they have a son, an heir to the hold on their land, they will be evicted. When Johanna gives birth to their third daughter, with time on the lease running out, they become desperate. A friend, innkeeper Livia, suggests that the only way for Johanna to have a son might be to be impregnated by another man. It's unthinkable, but they are pushed to the brink. When they employ Livia's lover, the ""French Captain"" to do the deed, none of. them can understand the ultimate consequences of their choices."
396,El zoo de cristal,1987,2h 14m,PG,"7,1"," (2,4 mil)",Paul Newman,"Joanne Woodward, John Malkovich, Karen Allen",Family,"A son longs to escape from his stifling home, where his genteel mother worries about the future prospects of his lame, shy sister."
397,Lejos de ella,2006,1h 50m,PG-13,"7,5", (24 mil),Sarah Polley,"Julie Christie, Michael Murphy, Gordon Pinsent",Family,Un hombre que enfrenta la institucionalización de su esposa debido a la enfermedad de Alzheimer se enfrenta a una epifanía cuando ella transfiere sus afectos a otro hombre.
398,Te doy mis ojos,2003,1h 49m,13,"7,4"," (7,8 mil)",Icíar Bollaín,"Laia Marull, Luis Tosar, Candela Peña",Family,"Pilar huye de casa una noche de invierno. Solo se lleva con ella unas pocas pertenencias y a su hijo, Juan. Antonio no tarda en empezar a buscarla. Dice que Pilar es su sol y que, además, ""le ha dado sus ojos...""."
399,La hija de un soldado nunca llora,1998,2h 7m,T,"6,7"," (2,5 mil)",James Ivory,"Kris Kristofferson, Barbara Hershey, Leelee Sobieski",Family,"This fictionalized story, based on the family life of writer James Jones, is an emotionless slice-of-life story. Jones here is portrayed as Bill Willis, a former war hero and now successful author who obviously drinks too much and is starting to experience health problems."
400,Nada como el hogar,1989,1h 40m,Not Rated,"6,8", (501),Lee Grant,"Christine Lahti, Jeff Daniels, Scott Marlowe",Family,La impactante historia del doloroso descenso de una familia a la tragedia económica de la falta de vivienda.
401,La llave,1959,1h 36m,,"6,8"," (1,1 mil)",Kon Ichikawa,"Machiko Kyô, Ganjirô Nakamura, Junko Kanô",Family,A man getting on in years sets out to find a way to resurrect his flagging virility.
402,El padre de familia,1967,1h 50m,18,"6,7", (331),Nanni Loy,"Nino Manfredi, Leslie Caron, Claudine Auger",Family,"Two architects meet some time after World War II and get married. Though they are deeply in love, they come from different backgrounds and do not share the same outlooks on life. Soon she becomes fascinated with his progressive socialist ideals."
403,Joyland,2022,2h 6m,16,"7,6"," (7,9 mil)",Saim Sadiq,"Ali Junejo, Rasti Farooq, Alina Khan",Family,"Mientras familia Rana anhela el nacimiento de un bebé, el más joven de los hombres, se une en secreto a un teatro erótico y se enamora de una estrella trans. Su historia de amor ilumina el deseo de rebelión sexual de toda la familia Rana."
404,Vash syn i brat,1966,1h 32m,,"7,3", (153),Vasiliy Shukshin,"Vsevolod Sanaev, Leonid Kuravlyov, Anastasia Filippova",Family,"Old Yermolai Voevodin lives in a Siberian village. He has four sons and a daughter. But how different were their destinies. The eldest, Ignat, went to Moscow, began to perform in the circus, demonstrating remarkable strength. He is satisfied with his life and with his stories lures his brother Maxim to the city. He gets a job as a laborer at a construction site, but he constantly feels his loneliness. In his thoughts he does not break with the village, but pride prevents him from returning. The middle son, Stepan, is a man of irrepressible character, fought ""for the truth"" and ended up in prison. Three months before his release, he escapes and returns to the village to see his relatives, walk the earth and, as he says, gain strength to serve his sentence. In the village with his father, only his favorite Vasily and the mute Verka remain. Yermolai is having a hard time with the breakup of his family, passionately dreams of gathering all his sons under the roof of his house, but will his dream come true?"
405,Murina,2021,1h 36m,,"6,8"," (3,7 mil)",Antoneta Alamat Kusijanovic,"Gracija Filipovic, Leon Lucev, Danica Curcic",Family,"Julija es una adolecente determinada y con deseo de libertad, pero sufre con la opresión de su padre. Cuando un amigo de familia les visita, ella ve una posibilidad de cambio."
406,Más fuerte que la vida,1957,1h 45m,Approved,"7,1"," (1,4 mil)",Martin Ritt,"Joanne Woodward, Sheree North, Tony Randall",Family,"En California, cuatro parejas han comprado casas cercanas una de la otra, enfrentan problemas de alcoholismo, racismo, promiscuidad y discriminación, hasta que un trágico acontecimiento les obliga a reevaluar sus vidas."
407,Mi familia,1995,2h 8m,13,"7,3"," (4,8 mil)",Gregory Nava,"Edward James Olmos, Rafael Cortes, Ivette Reina",Family,"Un hombre se dirige desde México a Los Ángeles en la década de 1920, donde se casa y cría una gran familia."
408,The Cry,2018,4 episodios,TV-14,"7,3"," (6,1 mil)",Jenna Coleman,"Ewen Leslie, Asher Keddie",Family,Sigue a Joanna y Alistair cuya capacidad como padres será cuestionada y su relación de pareja comenzará a desintegrarse después de que su hijo Noah desaparece en extrañas circunstancias mientras se dirigían a la ciudad de Geelong.
409,Chuang ru zhe,2014,1h 56m,,"6,9", (730),Xiaoshuai Wang,"Zhong Lü, Yuanzheng Feng, Hailu Qin",Family,"Deng is a stubborn retired widow who spends her days caring about her two grown up sons and her elderly mother, despite her family efforts to stop her. But her daily routine starts derailing when she keeps receiving anonymous calls.."
410,Colgados en Beverly Hills,1998,1h 31m,R,"6,7", (16 mil),Tamara Jenkins,"Natasha Lyonne, Alan Arkin, Bryna Weiss",Family,"In 1976, a lower-middle-class teenager struggles to cope living with her neurotic family of nomads on the outskirts of Beverly Hills."
411,Amparo,2021,1h 35m,,"6,6", (267),Simón Mesa Soto,"Sandra Melissa Torres, Diego Alejandro Tobón, Luciana Gallego",Family,"En 1998, la madre soltera Amparo, se apresura a salvar a su hijo adolescente, después de que es reclutado y desplegado al servicio del ejército colombiano."
412,Todos lo saben,2018,2h 13m,12,"6,9", (40 mil),Asghar Farhadi,"Penélope Cruz, Javier Bardem, Ricardo Darín",Family,"Laura, una española que vive en Buenos Aires, regresa a su Madrid natal son sus hijos para asistir a la boda de su hermana."
413,El caftán azul,2022,2h 2m,12,"7,5", (7 mil),Maryam Touzani,"Lubna Azabal, Saleh Bakri, Ayoub Missioui",Family,"Halim y Mina tienen una tienda de caftán en una de las medinas más antiguas de Marruecos. Para mantenerse al día, contratan a un joven como aprendiz. Lentamente, Mina se da cuenta de lo conmovido que está su marido por su presencia."
414,The Quiet Girl,2022,1h 35m,7,"7,7", (27 mil),Colm Bairéad,"Carrie Crowley, Andrew Bennett, Catherine Clinch",Family,"Irlanda rural 1981. Una niña tranquila y abandonada es enviada lejos de su familia disfuncional para vivir con unos padres adoptivos durante el verano. Ella florece bajo su cuidado, pero en esta casa descubre un secreto."
415,Hit the Road,2021,1h 33m,,"7,2"," (8,1 mil)",Panah Panahi,"Pantea Panahiha, Mohammad Hassan Madjooni, Rayan Sarlak",Family,Una familia tierna y caótica está en un viaje por carretera a través de un paisaje accidentado. Solo el misterioso hermano mayor está callado.
416,Ne gledaj mi u pijat,2016,1h 45m,X,"6,8"," (1,3 mil)",Hana Jusic,"Mia Petricevic, Niksa Butijer, Arijana Culina",Family,"Cuando el autoritario padre de Marijana cae gravemente enfermo, ella asumirá el rol de jefa de familia. Esta nueva dinámica le dará libertad y deberá aprender a balancear su vida con sus responsabilidades."
417,El marido,1958,1h 22m,,"6,6", (277),Nanni Loy,"Fernando Palacios, Gianni Puccini, Alberto Sordi, Aurora Bautista, Luigi Tosi",Family,Alberto's marriage is a complete failure: his wife Elena is a hard woman influenced by her mother and sister who live with the married couple. Alberto is also experiencing financial problems and hopes for the help of a rich widow who is however interested in his sexual favours. Naturally Elena puts obstacles in his way and everything goes wrong. Alberto decides to change job then and becomes a sweets sales representative. Disillusioned with marital life he also changes his attitude towards women: he tells every woman he meets he is single.
418,La vida es un largo río tranquilo,1988,1h 30m,A,"6,8", (5 mil),Étienne Chatiliez,"Benoît Magimel, Hélène Vincent, Valérie Lalande",Family,"A revengeful nurse switches a girl and a boy at birth. They are raised in two radically different families. When the switch is revealed many years later, the now teenagers and families need to cope with their new environments."
419,Los Fabelman,2022,2h 31m,12,"7,5", (131 mil),Steven Spielberg,"Michelle Williams, Paul Dano, Seth Rogen",Family,"Al crecer en la era de Arizona posterior a la Segunda Guerra Mundial, un joven llamado Sammy Fabelman descubre un secreto familiar devastador y explora cómo el poder de las películas puede ayudarlo a ver la verdad."
420,A Friend of the Family,2022,9 episodios,18,"7,3"," (8,4 mil)",Nick Antosca,"Jake Lacy, Colin Hanks, Lio Tipton",Family,"Cuenta la desgarradora historia real de la familia Broberg, cuya hija Jan fue secuestrada varias veces durante un período de años por un ""amigo"" de la familia."
421,Uzly,2022,1h 23m,,"6,2", (25),Oleg Khamokov,"Tamara Balkarova, Alim Khokonov, Svetlana Mamresheva",Family,"Bird, an adult trucker, marries seventeen-year-old Dina. They build the largest house in the village, which eventually turns into an impregnable fortress."
422,Svinalängorna,2010,1h 39m,Not Rated,"7,0"," (4,5 mil)",Pernilla August,"Noomi Rapace, Ola Rapace, Outi Mäenpää",Family,Una joven crece durante la década de 1970 en una casa llena de abusos y alcoholismo.
423,Hilary y Jackie,1998,2h 1m,13,"7,3", (11 mil),Anand Tucker,"Emily Watson, Rachel Griffiths, James Frain",Family,"The tragic story of world renowned classic cellist Jacqueline du Pré, as told from the point of view of her sister, flautist Hilary du Pré-Finzi."
424,Afrikanych,1970,1h,,"6,4", (27),Mikhail Yershov,"Oleg Belov, Irina Bunina, Larisa Burkova",Family,"Ivan Afrikanych is struggling to support his wife, Katerina, and their seven children."
425,Pominalnaya molitva,1993,3h,,"6,9", (45),Viktor Bezega,"Yuriy Makhayev, Mark Zakharov, Aleksandr Abdulov, Ivan Agapov, Lyudmila Artemeva",Family,
426,Shi no toge,1990,1h 55m,,"6,8", (504),Kôhei Oguri,"Keiko Matsuzaka, Ittoku Kishibe, Midori Kiuchi",Family,"Period drama set in the 1950's about a couple isolating themselves from the outside world as they attempt to salvage their faltering marriage, no matter what the costs, after the husband has an affair."
427,Wo he ba ba,2003,1h 40m,,"6,8", (193),Jinglei Xu,"Jinglei Xu, Daying Ye, Kun Hu",Family,"After Xiao Yu's mother died in an accident, she moved back to live with her birth father who she knows little about. Gradually, they grew to know each other and to accept each other for who they are. They share the unconditional love between a daughter and a father through their happiness and their difficulties."
428,Una familia de Tokio,2013,2h 26m,,"7,5"," (2,3 mil)",Yôji Yamada,"Isao Hashizume, Kazuko Yoshiyuki, Masahiko Nishimura",Family,"Un profesor jubilado y su esposa visitan a sus tres hijos en Tokio, donde trabajan."
429,Vremya goda zima,2022,1h 22m,,"6,2", (60),Svetlana Ustinova,"Igor Andreev, Vladimir Artyomov, Aleksandra Babaskina",Family,"The relationship between Katya and her mother cannot be called simple anyway, and then, at the height of the working day, Katya finds out that her mother never flew with her friend to the resort, having disappeared from the airport in an unknown direction. Having learned from the doctor the real reason for her mother's strange behavior, Katya not only reunites with her, but also discovers a lot of new things about her mother and about herself."
430,Más que nunca,2022,2h 3m,,"6,7"," (1,8 mil)",Emily Atef,"Vicky Krieps, Gaspard Ulliel, Bjørn Floberg",Family,"Hélène y Mathieu han sido felices juntos durante muchos años. El vínculo entre ellos es profundo. Ante una decisión existencial, Hélène viaja sola a Noruega para buscar la paz y conocer a un bloguero que encontró en Internet."
431,Anatomía de una caída,2023,2h 31m,12,"7,6", (184 mil),Justine Triet,"Sandra Hüller, Swann Arlaud, Milo Machado-Graner",Family,"Una mujer es sospechosa del asesinato de su marido, y el hijo ciego de ambos se enfrenta a un dilema moral como único testigo."
432,Cómo meterse en un jardín,2021,4 episodios,16,"7,0", (20 mil),Ed Sinclair,"Olivia Colman, David Thewlis, Kate O'Flynn",Family,Una pareja británica dedicada y afable se convierte en el centro de una investigación extraordinaria cuando se descubren dos cadáveres en el jardín trasero de una casa en Inglaterra.
433,Den pro mou lásku,1977,1h 31m,,"6,8", (168),Juraj Herz,"Marta Vancurová, Vlastimil Harapes, Sylva Kamenická",Family,"The young married couple - photographer Marie (Marta Vancurová) and civil engineering student Petr (Vlastimil Harapes) - live in a cozy attic flat with their four-year-old daughter Maruska. Petr sometimes goes out for a beer with other students and one night brings a couple of them - hungry and loud - back home with him in early morning hours, much to Marie's discontent. But the two young people have a strong and loving relationship and when Maruska suddenly falls ill they are very distressed."
434,Alisa ne mozhet zhdat,2022,8 episodios,,"6,7", (178),Taisiya Vilkova,"Anna Mikhalkova, Elizaveta Ishchenko",Family,Alyssa de 15 años se entera de que pronto se quedará ciega. Promete vivir al máximo mientras pueda y decide que sería estúpido perder el tiempo en la escuela.
435,Scrapper,2023,1h 24m,Not Rated,"6,9", (8 mil),Charlotte Regan,"Lola Campbell, Alin Uzun, Cary Crankson",Family,"Georgie, una soñadora niña de 12 años, vive felizmente sola en su piso de Londres, llenándolo de magia. De repente, aparece su padre, del que está separada, y la obliga a enfrentarse a la realidad."
436,"Bonnard, el pintor y su musa",2023,2h 2m,,"6,5", (829),Martin Provost,"Cécile de France, Vincent Macaigne, Stacy Martin",Family,"La vida del pintor francés Pierre Bonnard y su esposa, Marthe de Méligny, a lo largo de cinco décadas."
437,Beri da pomni,2023,1h 23m,,"6,4", (139),Baybulat Batullin,"Rabit Batulla, Nurbek Batullin, Siren Bayramov",Family,"70-year-old Rasim plays a wish-granting game with his grandson to conceal his parents' death. Initially opposed by wife Sufiya, the game transforms their family, village life, and dreams remarkably."
438,Samanishvilis dedinatsvali,1977,1h 29m,,"8,1", (182),Eldar Shengelaia,"Vasil Kakhniashvili, Berta Khapava, Imedo Kakhiani",Family,"Impoverished old nobleman Bekina insists on marrying a wife, but his son Platon does not want to have sharer in father's inheritance. Platon finds two times widowed and childless bride for Bekina, but a fate makes fun of him."
439,Na iskhode leta,1980,1h 8m,,"6,4", (23),Ruben Muradyan,"Vladimir Borisov, Igor Dmitriev, Andrey Dudarenko",Family,
440,Neadekvatnye lyudi 2,2020,2h 15m,,"6,8", (927),Roman Karimov,"Ingrid Olerinskaya, Evgeniy Tsyganov, Mariya Goryacheva",Family,How to adequately get out of the crisis after 10 years of relations. Sequel to Roman Karimov's romantic comedy.
441,Podmoskovnaya elegiya,2002,1h 44m,,"6,8", (8),Valeri Akhadov,"Mikhail Ulyanov, Ada Rogovtseva, Irina Kupchenko",Family,"Old age tends to dispel illusions. The famous actor Sergei Cherkassky lived his life honestly and was always true to his principles. But now the world outside the cottage in Peredelkino is completely incomprehensible to him, and his own children and grandchildren are completely unwilling to make his dreams come true.."
442,Ibo kyoudai,1957,1h 50m,,"7,3", (71),Miyoji Ieki,"Rentarô Mikuni, Kinuyo Tanaka, Chôko Iida",Family,"In a military family, an illegitimate son is brutalized by his brothers. A patriarchal, feudalistic household where dissent is forbidden is used to reveal the whole imperialist system that afflicted Japan between 1921 and 1946."
443,Kong que,2005,2h 16m,,"7,6"," (1,2 mil)",Changwei Gu,"Jing An, Li Feng, Changwei Gu",Family,China in the late 1970s and early 1980s: the life of an ordinary working family as seen through its three siblings.
444,Vuelve pequeña Sheba,1952,1h 39m,Approved,"7,5"," (5,7 mil)",Daniel Mann,"Burt Lancaster, Shirley Booth, Terry Moore",Family,"Basada en la obra clásica de William Inge, Come Back, Little Sheba es la conmovedora historia de una pareja desgastada por la vida que recupera la ilusión."
445,Tenemos que hablar de Kevin,2011,1h 52m,16,"7,4", (178 mil),Lynne Ramsay,"Tilda Swinton, John C. Reilly, Ezra Miller",Family,"A la madre de Kevin le cuesta querer a su peculiar hijo, que dice y hace más cosas peligrosas cuanto más mayor se hace."
446,Las tres hijas,2023,1h 41m,R,"7,1", (20 mil),Azazel Jacobs,"Carrie Coon, Natasha Lyonne, Elizabeth Olsen",Family,Tres hermanas adultas que se reúnen para cuidar a su padre enfermo con cáncer y alcanzando sus últimos días de vida.
447,Ghostlight,2024,1h 55m,12,"7,6"," (7,3 mil)",Kelly O'Sullivan,"Alex Thompson, Keith Kupferer, Katherine Mallen Kupferer, Tara Mallen",Family,"Cuando un obrero de la construcción se une inesperadamente a la producción de Romeo y Julieta de un teatro local, el drama sobre el escenario empieza a reflejar su propia vida."
448,Zolotoe dno,2023–,9 episodios,,"6,7", (231),Sergey Minaev,"Yulia Snigir, Angelina Pahomova, Yuliya Frants",Family,"After a billionaire's death, his family members and ex-partner vie for control of his assets, forming alliances and betrayals amid settling old scores and redistributing wealth."
449,"Tantsuy, Selyodka!",2023,1h 39m,,"6,3", (176),Aleksandra Lupashko,"Ilya Antonenko, Bella Avanesova, Aleksandra Babaskina",Family,"Zhanna returns from Moscow to the city of her childhood, having learned that her father is dying. She did not communicate with him for the last 20 years after he left his family. Zhanna does not have time to catch him alive and plans to return to Moscow immediately after organizing the funeral. But the story takes a new turn: the father's corpse comes to life. He demands to spend the last day together."
450,"Hogar, dulce hogar",1952,1h 38m,Approved,"7,2"," (3,3 mil)",Norman Taurog,"Cary Grant, Betsy Drake, Lurene Tuttle",Family,"Anna y Poppy Rose, se convierten en padres adoptivos de varios niños nacidos, incluida una niña de 13 años desesperadamente infeliz y un niño discapacitado físicamente con tendencia a meterse en serios problemas."
451,Bajo terapia,2023,1h 33m,12,"6,7"," (2,8 mil)",Gerardo Herrero,"Malena Alterio, Alexandra Jiménez, Fele Martínez",Family,Tres parejas son convocadas por su psicólogo para una terapia de grupo que les empuja a lavar cada vez más trapos sucios en público.
452,La familia Savages,2007,1h 54m,R,"7,1", (39 mil),Tamara Jenkins,"Laura Linney, Philip Seymour Hoffman, Philip Bosco",Family,Una hermana y un hermano se enfrentan a la realidad de las responsabilidades familiares a medida que cuidan de su padre enfermo.
453,Opasnyy vozrast,1981,1h 25m,,"7,0", (196),Aleksandr Proshkin,"Alisa Freyndlikh, Juozas Budraitis, Anton Tabakov",Family,"The Rodimtsevs, who had been married for twenty years, suddenly discovered a complete lack of understanding. They saw divorce as the solution. But in reality, things turned out to be more complicated."
454,Dos familias,2025,4 episodios,,"7,1"," (4,4 mil)",James Norton,"Niamh Algar, Alban Guo",Family,"Dos parejas descubren que sus hijos pequeños fueron cambiados al nacer en una confusión hospitalaria, y se enfrentan a un horrible dilema: ¿se quedan con los hijos que han criado y amado, o reclaman a su hijo biológico?"
455,Pozdniy rebyonok,1971,1h 4m,,"6,6", (32),Konstantin Ershov,"Vasiliy Merkurev, Antonina Maksimova, Irina Gubanova",Family,"The story is told on behalf of the boy Leni, a late child. A happy family, where the second child was expected for 16 years. Lenya's sister, architect Lyudmila, was going on a business trip with her fiance Ivan for six months, and her father (Vasily Merkuryev), this cheerful cheerful man, had a heart attack. Lena had to turn from a small, beloved boy into an adult in order to smooth out the solution of adult problems."
456,Edinstvennaya,1976,1h 36m,,"6,5", (166),Iosif Kheifits,"Valeriy Zolotukhin, Elena Proklova, Lyudmila Gladunko",Family,"Young husband returns from military service, but his marriage is ruined by his increasing feelings of jealousy towards his cheerful and open-minded wife. His second marriage is no more successful, and he resorts to drinking and risks losing his job."
457,Zhili-byli starik so starukhoy,1965,2h 19m,,"7,0", (159),Grigoriy Chukhray,"Ivan Marin, Vera Kuznetsova, Georgiy Martynyuk",Family,The old parents are trying to arrange the life of their miserable daughter.
458,Vzroslye deti,1961,1h 16m,,"7,3", (174),Villen Azarov,"Aleksey Gribov, Zoya Fyodorova, Liliana Alyoshnikova",Family,"The complex relationship between two generations, about how ridiculous parents are, who tirelessly watch over their overgrown children. And how frivolous can be grown children."
459,Las visitas del presidente,1961,1h 33m,,"7,1", (59),Jan Batory,"Irena Malkiewicz, Beata Tyszkiewicz, Leon Niemczyk",Family,"Jacek is imagining that he receives visits from ""The President,"" a man who looks and acts just like his father before he remarried and started to ignore him. Concerned parents are now seeking psychiatric care for him due to his obsession."
460,Amerikanskaya doch,1995,1h 38m,,"6,3", (674),Karen Shakhnazarov,"Allison Whitbeck, Vladimir Mashkov, Mariya Shukshina",Family,A lonely Russian man is trying to see his daughter who lives with her mother far away in the USA.
461,El minuto de la verdad,1952,1h 49m,Approved,"6,9", (417),Jean Delannoy,"Michèle Morgan, Jean Gabin, Daniel Gélin",Family,"On the night of their tenth anniversary, Doctor Pierre Richard accidentally discovers that his wife, actress Madeleine, has been having an affair with a disturbed artist, Daniel Prevost who has just attempted suicide. He confronts her and she spends the night trying to explain the reasons for her infidelity...he took their marriage for granted, he spent too much time at work, he appeared to be attracted to his pretty assistant and on and on...in two languages and some badly dubbed English. Will he buy this? Will they stay together?"
462,Leyendas de pasión,1994,2h 13m,13,"7,5", (195 mil),Edward Zwick,"Brad Pitt, Anthony Hopkins, Aidan Quinn",Family,"A principios del siglo XX, tres hermanos y su padre, que viven en los remotos parajes de Montana, se ven afectados por la traición, la historia, el amor, la naturaleza y la guerra."
463,El violinista en el tejado,1971,3h 1m,A,"8,0", (51 mil),Norman Jewison,"Topol, Norma Crane, Leonard Frey",Family,"En la Rusia prerrevolucionaria, un campesino judío con valores tradicionales se enfrenta a casar a tres de sus hijas con ideales románticos modernos mientras el creciente sentimiento antisemita amenaza a su pueblo."
464,Shumnyy den,1961,1h 41m,,"7,6", (355),Anatoli Efros,"Georgi Natanson, Valentina Sperantova, Gennadi Pechnikov, Tatyana Nadezhdina",Family,"The main hero is an enthusiastic, kind-hearted and somewhat confused schoolboy with a love for goldfish. He lives with his family. But their serene lifestyle is somewhat disturbed by the behavior of his older brother's wife - the attractive young lady is obsessed with purchasing things."
465,Muzhiki!,1981,1h 34m,,"7,6", (939),Iskra Babich,"Pyotr Glebov, Vera Alkhovskaya, Aleksandr Mikhaylov",Family,The miner decides to raise the three children of the woman he loved. A poignant Soviet drama about real men.
466,Kai,1985,2h 14m,Not Rated,"7,2", (162),Hideo Gosha,"Ken Ogata, Yukiyo Toake, Yûko Natori",Family,"The story of Iwago, a troubled Japanese man who has grave personal problems and strained relationships with his wife and step children."
467,Dvoe v novom dome,1978,1h 20m,,"6,0", (48),Tofik Shakhverdiev,"Mariya Solomina, Aleksandr Abdulov, Kira Romanova",Family,
468,Ikitai,1999,1h 59m,,"7,0", (149),Kaneto Shindô,"Rentarô Mikuni, Shinobu Ôtake, Naoko Ôtani",Family,"It is based on the story of The Ballad of Narayama updated to the present day, with the substitution of putting a parent into an old people's home for the abandonment of the original."
469,Leila,1997,1h 42m,Not Rated,"7,4"," (4,4 mil)",Dariush Mehrjui,"Leila Hatami, Ali Mosaffa, Jamileh Sheikhi",Family,"The story of a semi-modern Iranian couple, who are trying to fight the old beliefs and old generation, but is a failing battle because the man is not strong enough."
470,"Housewife, 49",2005,1h 33m,Not Rated,"7,7"," (1,1 mil)",Gavin Millar,"Victoria Wood, David Threlfall, Christopher Harper",Family,"In the late 1930s, Nella Last, a 49 year old housewife living in Barrow-in-Furness on the North West English coast, agrees to send details of her routine to the Mass Observation Project; a non-governmental scheme designed to chronicle the lives of ordinary people. When war comes, Nella defies her over-protective husband to join the local Women's Voluntary Service. Initially diffident, she blossoms thanks to the dominant but kindly Mrs. Waite, and enjoys her independence as a useful war worker. The film also shows her relationship with her two sons, as well as the effect of the war on the community, and ends by explaining that Nella kept in touch with the Mass Observation project until her death in 1968."
471,Querido Frankie,2004,1h 45m,13,"7,6", (23 mil),Shona Auerbach,"Emily Mortimer, Jack McElhone, Gerard Butler",Family,"Después de haber respondido a las numerosas cartas de su hijo haciéndose pasar por su padre, una mujer contrata a un extraño para que se haga pasar por su padre cuando lo conozca."
472,Nunca canté para mi padre,1970,1h 32m,PG,"7,4"," (3,3 mil)",Gilbert Cates,"Melvyn Douglas, Gene Hackman, Dorothy Stickney",Family,A un hombre que vive a la imponente sombra de su anciano padre le resulta difícil empezar un nuevo capítulo en su vida casándose con su novia y mudándose a California.
473,Tryn-trava,1976,1h 33m,,"6,7", (48),Sergey Nikonenko,"Lidiya Fedoseeva-Shukshina, Sergey Nikonenko, Nikolay Burlyaev",Family,
474,El gatopardo,2025,6 episodios,TV-MA,"7,5"," (5,7 mil)",Richard Warlow,"Kim Rossi Stuart, Benedetta Porcaroli, Saul Nanni",Family,"Durante el Risorgimento siciliano de 1860, el Príncipe de Salina se resiste al cambio. Su sobrino idealista Tancredi se une a los rebeldes mientras un hombre ambicioso aprovecha el tumulto."
475,Nosotros,2020,4 episodios,18,"7,4"," (3,3 mil)",Tom Hollander,"Saskia Reeves, Tom Taylor",Family,La conmovedora e hilarante experiencia de los Petersen durante sus vacaciones por Europa.
476,Cómo hacerse millonario antes de que muera la abuela,2024,2h 5m,7,"7,9", (20 mil),Pat Boonnitipat,"Putthipong Assaratanakul, Usha Seamkhum, Sanya Kunakorn",Family,"Un hombre deja el trabajo para cuidar de su abuela moribunda, motivado por su fortuna. Trata de ganarse su favor antes de que fallezca."
477,Mignon è partita,1988,1h 36m,,"6,7", (370),Francesca Archibugi,"Stefania Sandrelli, Jean-Pierre Duriez, Leonardo Ruta",Family,A French teenage girl is forced to move in with her less well off Italian relatives.
478,Fleishman está en apuros,2022–2023,8 episodios,18,"7,7", (19 mil),Jesse Eisenberg,"Claire Danes, Lizzy Caplan",Family,Toby Fleishman sabía qué esperar cuando él y su esposa de casi 15 años se separaron: tensión en sus negociaciones de crianza compartida.
479,Viento salvaje,1957,1h 54m,Not Rated,"6,6"," (1,2 mil)",George Cukor,"Anthony Quinn, Anna Magnani, Anthony Franciosa",Family,"An immigrant Nevada rancher brings a woman from Italy to be his second wife, but when he neglects her she becomes involved with his trusted assistant."
480,Istochnik,1968,1h 28m,,"7,4", (34),Anatoliy Granik,"Dzidra Ritenberga, Vladimir Kashpur, Natalya Rybakova",Family,"After the wedding, Savely brings his sick wife to Lake Baikal. They settle in a village near the spring and lead a quiet, measured life. She's getting better, the long, terrible days are over, but a new trouble is coming to the house."
