Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
112,그림 리퍼,1980,1h 32m,R,5.3, (7.5K),Joe D'Amato,"Tisa Farrow, Saverio Vallone, Serena Grandi",Horror,A group of friends and a hitchhiker become stranded on a tourist island where they are stalked by a disfigured cannibalistic killer who is prowling the island after killing its residents.
113,Raising Cain,1992,1h 32m,15,6.1, (19K),Brian De Palma,"John Lithgow, Lolita Davidovich, Steven Bauer",Horror,"The oncologist wife of a prominent child psychologist suspects her husband has an unhealthy scientific obsession with their child, unaware of what - or who - is really going on inside his head."
114,Hardware,1990,1h 34m,18,6.0, (18K),Richard Stanley,"Carl McCoy, Iggy Pop, Dylan McDermott",Horror,"The head of a cyborg reactivates, rebuilds itself, and goes on a violent rampage in a space marine's girlfriend's apartment."
115,Starry Eyes,2014,1h 38m,18,6.0, (24K),Kevin Kölsch,"Dennis Widmyer, Alexandra Essoe, Amanda Fuller, Noah Segan",Horror,A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.
116,The Deadly Spawn,1983,1h 21m,R,5.9, (5.8K),Douglas McKeown,"Charles George Hildebrandt, Tom DeFranco, Richard Lee Porter",Horror,"Alien creatures invade a small town and four teenagers, along with a young boy, attempt to escape from them."
117,Darkness Falls,2003,1h 26m,12,5.0, (35K),Jonathan Liebesman,"Chaney Kley, Emma Caulfield Ford, Lee Cormie",Horror,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before."
118,Scary Movie,2000,1h 28m,18,6.3, (312K),Keenen Ivory Wayans,"Carmen Electra, Dave Sheridan, Frank B. Moore",Horror,"A year after disposing of the body of a man they accidentally killed, a group of dumb teenagers are stalked by a bumbling serial killer."
119,Rituals,1977,1h 40m,R,6.2, (3.4K),Peter Carter,"Hal Holbrook, Lawrence Dane, Robin Gammell",Horror,"Five doctors on a wilderness outing are stalked by disfigured, crazed killers."
120,Devil,2010,1h 20m,15,6.3, (164K),John Erick Dowdle,"Chris Messina, Logan Marshall-Green, Jenny O'Hara",Horror,A group of people are trapped in an elevator and the Devil is mysteriously amongst them.
121,The Comedy of Terrors,1963,1h 24m,Approved,6.5, (7.6K),Jacques Tourneur,"Vincent Price, Peter Lorre, Boris Karloff",Horror,Dishonest undertaker Waldo Trumbull and his sidekick Felix Gillie are creating their own customers when they cannot find willing ones.
122,I Spit on Your Grave,2010,1h 48m,18,6.2, (101K),Steven R. Monroe,"Sarah Butler, Jeff Branson, Andrew Howard",Horror,"A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead."
123,Insidious: Chapter 2,2013,1h 46m,15,6.6, (199K),James Wan,"Patrick Wilson, Rose Byrne, Barbara Hershey",Horror,"The Lamberts believe that they have defeated the spirits that have haunted their family, but they soon discover that evil is not beaten so easily."
124,The Thing,2011,1h 43m,15,6.2, (152K),Matthijs van Heijningen Jr.,"Mary Elizabeth Winstead, Joel Edgerton, Ulrich Thomsen",Horror,"A group of scientists researching an alien spaceship found in the Antarctic come face to face with the ship's, not quite dead, occupant."
125,House on Haunted Hill,1999,1h 33m,18,5.6, (63K),William Malone,"Geoffrey Rush, Famke Janssen, Taye Diggs",Horror,"An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past."
126,The Last Winter,2006,1h 41m,Not Rated,5.5, (10K),Larry Fessenden,"Ron Perlman, James Le Gros, Connie Britton",Horror,"Sent to evaluate the environmental impact of oil drilling in the Arctic, James Hoffman clashes with the drilling crew's chief, who wants to get the job done."
127,La sindrome di Stendhal,1996,2h,Not Rated,6.0, (9.7K),Dario Argento,"Asia Argento, Thomas Kretschmann, Marco Leonardi",Horror,A detective falls under hallucinatory spells while trying to capture the sadistic man who raped her.
128,Roadgames,1981,1h 41m,PG,6.6, (10K),Richard Franklin,"Stacy Keach, Jamie Lee Curtis, Marion Edward",Horror,"A laid-back American truck driver in south Australia suspects a man with a green van of killing young women along his route, and becomes embroiled in a game of cat-and-mouse to catch him."
129,Alien³,1992,1h 54m,15,6.4, (347K),David Fincher,"Sigourney Weaver, Charles S. Dutton, Charles Dance",Horror,"Returning from LV-426, Ellen Ripley crash-lands on the maximum-security prison Fiorina 161, where she discovers that she has unwittingly brought along an unwelcome visitor."
130,Lovely Molly,2011,1h 40m,18,5.3, (10K),Eduardo Sánchez,"Gretchen Lodge, Johnny Lewis, Alexandra Holden",Horror,"Newlywed Molly moves into her deceased father's house in the countryside, where painful memories soon begin to haunt her."
131,Frankenweenie,2012,1h 27m,12,6.9, (124K),Tim Burton,"Catherine O'Hara, Martin Short, Martin Landau",Horror,"When a boy's beloved dog passes away suddenly, he attempts to bring the animal back to life through a powerful science experiment."
132,"Count Yorga, Vampire",1970,1h 33m,PG-13,5.7, (3.3K),Bob Kelljan,"Robert Quarry, Roger Perry, Michael Murphy",Horror,"A couple invites a Count from Hungary, who recently immigrated to America, to conduct a seance for the woman's recently deceased mother, oblivious to the fact that he is actually a vampire."
133,"Mumsy, Nanny, Sonny & Girly",1970,1h 42m,R,6.5, (1.7K),Freddie Francis,"Michael Bryant, Ursula Howells, Pat Heywood",Horror,"A wealthy, fatherless British clan kidnaps bums and hippies and forces them to participate in an elaborate role-playing game in which they are the perfect family; those who refuse or attempt escape are ritualistically murdered."
134,회색 벨벳 위의 네 마리 파리,1971,1h 44m,PG,6.5, (11K),Dario Argento,"Michael Brandon, Mimsy Farmer, Jean-Pierre Marielle",Horror,"A musician is stalked by an unknown homicidal maniac, who blackmails him for the accidental killing of another stalker."
135,"As Above, So Below",2014,1h 33m,15,6.3, (127K),John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge",Horror,"When a team of explorers venture into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead."
136,Sílení,2005,1h 58m,Not Rated,7.1, (4.1K),Jan Svankmajer,"Jan Tríska, Pavel Liska, Anna Geislerová",Horror,"A man takes up residence with a mysterious marquis and is soon persuaded to enter into an asylum for preventative therapy. Things are not what they seem, and the marquis may be even more sinister than what the young man may've predicted."
137,House of Dracula,1945,1h 7m,Approved,5.7, (6.7K),Erle C. Kenton,"Onslow Stevens, John Carradine, Lon Chaney Jr.",Horror,The Wolf Man and Count Dracula beg Dr. Edelman to cure them of their killing instincts but Dracula schemes to seduce the doctor's nurse.
138,El vampiro,1957,1h 35m,,6.9, (1.2K),Fernando Méndez,"Abel Salazar, Ariadne Welter, Carmen Montejo",Horror,A Mexican girl returns home for an aunt's funeral. She hears town rumors about vampires. She suspects her other aunt and neighbor are involved with vampires.
139,블랙 데스,2010,1h 42m,R,6.4, (54K),Christopher Smith,"Sean Bean, Eddie Redmayne, John Lynch",Horror,"Set during the time of the first outbreak of bubonic plague in England, a young monk is given the task of learning the truth about reports of people being brought back to life in a small village."
140,La corta notte delle bambole di vetro,1971,1h 37m,Not Rated,6.6, (4.1K),Aldo Lado,"Ingrid Thulin, Jean Sorel, Mario Adorf",Horror,"An American journalist temporarily stationed in Central Europe searches for his new girlfriend, who has suddenly disappeared."
141,The Crow,1994,1h 42m,18,7.5, (227K),Alex Proyas,"Brandon Lee, Rochelle Davis, Ernie Hudson",Horror,"The night before his wedding, musician Eric Draven and his fiancée are brutally murdered by members of a violent gang. On the anniversary of their death, Eric rises from the grave and assumes the mantle of the Crow, a supernatural avenger."
142,The Queen of Spades,1949,1h 35m,,7.1, (2.7K),Thorold Dickinson,"Anton Walbrook, Edith Evans, Yvonne Mitchell",Horror,An army officer becomes obsessed with learning the secret to a card game for which an elderly countess sold her soul years earlier.
143,The Haunted House,1921,21m,Unrated,6.9, (4K),Edward F. Cline,"Buster Keaton, Buster Keaton, Virginia Fox, Joe Roberts",Horror,A bank clerk ends up in a seemingly haunted house that is actually a thieves' hideout.
144,Il mulino delle donne di pietra,1960,1h 36m,Approved,6.5, (2.4K),Giorgio Ferroni,"Pierre Brice, Scilla Gabel, Wolfgang Preiss",Horror,"In 19th century Holland, a professor of fine arts and an unlicensed surgeon run a secret lab where the professor's ill daughter receives blood-transfusions from kidnapped female victims who posthumously become macabre art."
145,피를 빠는 변태들,1976,1h 24m,Unrated,4.7, (6.6K),Joel M. Reed,"Seamus O'Brien, Viju Krem, Niles McMaster",Horror,"In the Theatre of the Macabre in New York, Sardu and his assistants present a show involving the torture and mutilation of young women. The audience assumes it is just an act, but the torture is real, as are the deaths."
146,Los sin nombre,1999,1h 42m,18,5.8, (8K),Jaume Balagueró,"Emma Vilarasau, Karra Elejalde, Tristán Ulloa",Horror,"5 years after a mom's 6 y.o. girl is murdered, she gets a phone call from someone claiming to be the daughter. An ex cop and a reporter help. A secret group called The Nameless may be behind it all."
147,Lady in White,1988,1h 53m,PG-13,6.6, (8.8K),Frank LaLoggia,"Lukas Haas, Len Cariou, Alex Rocco",Horror,"An author tells the story of how, as a young boy growing up in a 1960s small town, he was haunted after witnessing the murder of a little girl."
148,Ghost Ship,2002,1h 31m,15,5.6, (115K),Steve Beck,"Gabriel Byrne, Julianna Margulies, Ron Eldard",Horror,"A salvage crew discovers a long-lost 1962 passenger ship floating lifeless in a remote region of the Bering Sea, and soon notices that its long-dead inhabitants may still be on board."
149,Doctor X,1932,1h 16m,Unrated,6.4, (4.7K),Michael Curtiz,"Lionel Atwill, Fay Wray, Lee Tracy",Horror,A wisecracking New York reporter intrudes on a research scientist's quest to unmask The Moon Killer.
150,The Burrowers,2008,1h 36m,R,5.7, (10K),J.T. Petty,"Clancy Brown, David Busse, Harley Coriz",Horror,In the Wild West a rescue party sets out to find a family of settlers that has vanished from their home under mysterious circumstances.
151,Anaconda,1997,1h 29m,12,4.9, (119K),Luis Llosa,"Jennifer Lopez, Ice Cube, Jon Voight",Horror,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake."
152,Panna a netvor,1978,1h 31m,,7.5, (2.2K),Juraj Herz,"Zdena Studenková, Vlastimil Harapes, Václav Voska",Horror,"In this gothic rendition of the classic fairy tale, a merchant's youngest daughter is held prisoner by a mysterious winged beast."
153,Dead & Breakfast,2004,1h 28m,R,5.7, (6.3K),Matthew Leutwyler,"Jeremy Sisto, Erik Palladino, Bianca Lawson",Horror,A night at a local bed and breakfast turns into a bloody supernatural fight to the death.
154,Murders in the Rue Morgue,1932,1h 1m,Passed,6.3, (5.9K),Robert Florey,"Bela Lugosi, Sidney Fox, Leon Ames",Horror,"A mad scientist seeks to mingle human blood with that of an ape, and resorts to kidnapping women for his experiments."
155,Frogs,1972,1h 31m,PG,4.4, (8.4K),George McCowan,"Ray Milland, Sam Elliott, Joan Van Ark",Horror,"A group of helpless victims celebrate a birthday on an island estate crawling with killer amphibians, birds, insects, and reptiles."
156,Frankenstein and the Monster from Hell,1974,1h 35m,R,6.2, (4.7K),Terence Fisher,"Peter Cushing, Shane Briant, Madeline Smith",Horror,Baron Frankenstein works with a mental patient to reanimate the dead.
157,The Car,1977,1h 36m,PG,6.2, (13K),Elliot Silverstein,"James Brolin, Kathleen Lloyd, John Marley",Horror,"A small desert town is terrorized by a powerful, seemingly possessed car, and the local sheriff may be the only one who can stop it."
158,Squirm,1976,1h 32m,PG,4.9, (6.8K),Jeff Lieberman,"Don Scardino, Patricia Pearcy, R.A. Dow",Horror,"A storm causes some power lines to break and touch the ground, drawing millions of man-eating worms out of the earth, and into town where they quickly start munching on the locals."
159,Innocent Blood,1992,1h 52m,18,6.2, (12K),John Landis,"Anne Parillaud, David Proval, Rocco Sisto",Horror,"Marie is a vampire with a thirst for bad guys. When she fails to properly dispose of one of her victims, a violent mob boss, she bites off more than she can chew and faces a new, immortal danger."
160,Red State,2011,1h 28m,18,6.1, (70K),Kevin Smith,"Michael Angarano, Deborah Aquila, Nicholas Braun",Horror,"Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda."
161,The Last Wave,1977,1h 46m,PG,6.9, (12K),Peter Weir,"Richard Chamberlain, Olivia Hamnett, David Gulpilil",Horror,A Sydney lawyer defends five Aboriginal Persons in a ritualized taboo murder and in the process learns disturbing things about himself and premonitions.
162,Friday the 13th,2009,1h 37m,19,5.5, (124K),Marcus Nispel,"Jared Padalecki, Amanda Righetti, Derek Mears",Horror,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.
163,Wishmaster,1997,1h 30m,18,5.9, (28K),Robert Kurtzman,"Angus Scrimm, Ari Barak, Jake McKinnon",Horror,"A demonic djinn attempts to grant its owner three wishes, which will allow him to summon his brethren to Earth."
164,The Pact,2012,1h 29m,15,5.7, (26K),Nicholas McCarthy,"Caity Lotz, Casper Van Dien, Mark Steger",Horror,"As a woman struggles to come to grips with her past in the wake of her mother's death and the disappearance of her sister, an unsettling presence emerges in her childhood home."
165,The Premature Burial,1962,1h 21m,Unrated,6.5, (5.3K),Roger Corman,"Ray Milland, Hazel Court, Richard Ney",Horror,Based on Edgar Allan Poe's story about a cataleptic Englishman obsessed with the fear of being buried alive.
166,Byzantium,2012,1h 58m,R,6.5, (48K),Neil Jordan,"Saoirse Ronan, Barry Cassin, Gemma Arterton",Horror,Two mysterious women seek refuge at a rundown British seaside resort.
