Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Genre,Description
114,The Legend of Bagger Vance,2000,2h 6m,12,6.7, (62K),Robert Redford,"Will Smith, Matt Damon, Charlize Theron",Sport,A down-and-out golfer attempts to recover his game and his life with help from a mystical caddie.
115,This Sporting Life,1963,2h 14m,Not Rated,7.5, (7.5K),Lindsay Anderson,"Richard Harris, Rachel Roberts, Alan Badel",Sport,"Despite success on the field, a rising rugby star senses the emerging emptiness of his life as his inner angst begins to materialize through aggression and brutality, so he attempts to woo his landlady in hopes of finding reason to live."
116,Bloodsport,1988,1h 32m,12,6.8, (101K),Newt Arnold,"Jean-Claude Van Damme, Donald Gibb, Leah Ayres",Sport,"""Bloodsport"" follows Frank Dux, an American martial artist serving in the military, who decides to leave the army to compete in a martial arts tournament in Hong Kong where fights to the death can occur."
117,It Happens Every Spring,1949,1h 27m,Approved,6.8, (2K),Lloyd Bacon,"Ray Milland, Jean Peters, Paul Douglas",Sport,A scientist discovers a formula that makes a baseball which is repelled by wood. He promptly sets out to exploit his discovery.
118,30 for 30,2009–,1h 41m,TV-G,8.1, (1.4K),Jonathan Hock,"Fred Akers, Leon Baxtrum, John Brooks",Sport,"In 1981, college athletic recruiting changed forever as a dozen big-time football programs sat waiting for the decision by a physically powerful and lightning-quick high school running back named Marcus Dupree. On his way to eclipsing Herschel Walker's record for the most touchdowns in high school history, Dupree attracted recruiters from schools in every major conference to his hometown of Philadelphia, Miss. More than a decade removed from being a flashpoint in the civil-rights struggle, Philadelphia was once again thrust back into the national spotlight. Dupree took the attention in stride, and committed to Oklahoma. What followed, though, was a forgettable college career littered with conflict, injury and oversized expectations. Eight-time Emmy Award winner Jonathan Hock examined why this star burned out so young and how he ultimately used football to redeem himself."
119,하더 데이 폴,1956,1h 49m,12,7.5, (10K),Mark Robson,"Humphrey Bogart, Rod Steiger, Jan Sterling",Sport,"An ex-sportswriter is hired by a shady fight promoter to promote his latest find, an unknown but easily exploitable rising star from Argentina."
120,Rounders,1998,2h 1m,18,7.3, (166K),John Dahl,"Matt Damon, Gretchen Mol, John Malkovich",Sport,A law student and his pal gamble for high stakes.
121,Fat City,1972,1h 36m,PG,7.2, (11K),John Huston,"Stacy Keach, Jeff Bridges, Susan Tyrrell",Sport,"Two men, working as professional boxers, come to blows when their careers each begin to take different directions."
122,30 for 30,2009–,1h 17m,TV-G,8.1, (1.8K),Michael Bonfiglio,"James Andrews, Dickie Atchison, Hal Baird",Sport,"A close look at Bo Jackson, a sports hero of mythical proportions, and how the ""Bo Knows"" Nike campaign shaped how the world perceived him. Without winning a Super Bowl or World Series, or even having what some consider a ""great"" career in either sport, Bo will be forever be known as one of the greatest and most famous athletes of all time. This film will look at the marketing of athletes, impossible expectations and the legend of Bo Jackson."
123,Damn Yankees,1958,1h 51m,Approved,7.0, (3.7K),George Abbott,"Stanley Donen, Tab Hunter, Gwen Verdon, Ray Walston",Sport,A frustrated fan of the hopeless Washington Senators makes a pact with the Devil to help the baseball team win the league pennant.
124,Kingpin,1996,1h 54m,15,6.9, (95K),Bobby Farrelly,"Peter Farrelly, Woody Harrelson, Randy Quaid, Vanessa Angel",Sport,"An amateur state bowling champion whose professional aspirations are prematurely dashed when he gets ""Munsoned"" hopes to ride a new bowling prodigy to success and riches by becoming his manager."
125,30 for 30,2009–,53m,TV-G,7.7, (1.8K),Brett Morgen,"Marv Albert, Rex Julian Beaber, Chris Berman",Sport,Documents on how the events on the day OJ Simpson was pursued and arrested on charges of murdering his ex wife and her boyfriend overshadowed and took precedence over other sporting events from around the country by the media. No additional footage or voiceover was shot and the entire documentary is encapsulated in sound bites from various feeds on the day.
126,Champion,1949,1h 39m,Approved,7.3, (5.2K),Mark Robson,"Kirk Douglas, Arthur Kennedy, Marilyn Maxwell",Sport,Boxer Midge Kelly rises to fame...mainly by stepping on other people.
127,Green Street,2005,1h 49m,15,7.4, (169K),Lexi Alexander,"Elijah Wood, Charlie Hunnam, Claire Forlani",Sport,"A wrongfully expelled Harvard undergrad moves to London, where he is introduced to the violent underworld of football hooliganism."
128,The Champ,1931,1h 26m,Approved,7.2, (3.9K),King Vidor,"Wallace Beery, Jackie Cooper, Irene Rich",Sport,An alcoholic ex-boxer struggles to provide a good living for his son.
129,Days of Thunder,1990,1h 47m,12,6.1, (103K),Tony Scott,"Tom Cruise, Robert Duvall, Nicole Kidman",Sport,A young hot-shot stock car driver gets his chance to compete at the top level.
130,슈거,2008,1h 54m,PG-13,7.1, (5.4K),Anna Boden,"Ryan Fleck, Jose Rijo, Walki Cuevas, Algenis Perez Soto",Sport,"Dominican baseball star Miguel ""Sugar"" Santos is recruited to play in the U.S. minor-leagues."
131,Prefontaine,1997,1h 46m,PG-13,6.8, (7.9K),Steve James,"Jared Leto, R. Lee Ermey, Ed O'Neill",Sport,"Based on the life of Olympic hopeful Steve Prefontaine, a long distance runner who lived in Oregon and died young."
132,The Jericho Mile,1979,1h 37m,,7.1, (2.3K),Michael Mann,"Peter Strauss, Richard Lawson, Roger E. Mosley",Sport,A prisoner gets a chance to take part in the Olympics.
133,Phar Lap,1983,1h 47m,PG,7.2, (2.1K),Simon Wincer,"Tom Burlinson, Martin Vaughan, Judy Morris",Sport,"The true story of a New Zealand racehorse that became a champion, with the help of a local stable-boy."
134,Kicking & Screaming,2005,1h 35m,All,5.6, (43K),Jesse Dylan,"Will Ferrell, Robert Duvall, Mike Ditka",Sport,"Family man Phil Weston, a lifelong victim of his father's competitive nature, takes on the coaching duties of a kids' soccer team, and soon realizes that he's also taking on his father's dysfunctional way of relating."
135,The Stratton Story,1949,1h 46m,Approved,7.1, (3.5K),Sam Wood,"James Stewart, June Allyson, Frank Morgan",Sport,"Star major league pitcher Monty Stratton loses a leg in a hunting accident, but becomes determined to leave the game on his own terms."
136,Best of the Best,1989,1h 37m,All,6.4, (16K),Robert Radler,"Eric Roberts, Phillip Rhee, James Earl Jones",Sport,A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country - can they overcome their rivalry and work together to win?
137,Everybody's All-American,1988,2h 7m,R,6.2, (3.6K),Taylor Hackford,"Jessica Lange, Dennis Quaid, Timothy Hutton",Sport,A Louisiana football legend struggles to deal with life's complexities after his college career is over.
138,"Mystery, Alaska",1999,1h 59m,R,6.7, (29K),Jay Roach,"Russell Crowe, Hank Azaria, Mary McCormack",Sport,The residents of a small town get over-excited when their hockey team gets chosen to host a televised event.
139,Heart Like a Wheel,1983,1h 53m,PG,6.8, (1.7K),Jonathan Kaplan,"Diane Delano, Ellen Geer, Dick Miller",Sport,"Shirley Muldowney is determined to be a top-fuel drag racer, although no woman has ever raced them before. Despite the high risks of this kind of racing and the burden it places on her family life, she perseveres in her dream."
140,The Life and Times of Hank Greenberg,1998,1h 30m,PG,7.6, (834),Aviva Kempner,"Reeve Brenner, Hank Greenberg, Walter Matthau",Sport,"The life and career of Hank Greenberg, the first major Jewish baseball star in the Major Leagues."
141,Vision Quest,1985,1h 47m,R,6.7, (11K),Harold Becker,"Matthew Modine, Linda Fiorentino, Michael Schoeffling",Sport,"A high school wrestler in Spokane, Washington has trouble focusing on his training regimen when a beautiful young drifter takes up temporary residence at his home."
142,30 for 30,2009–,1h 43m,TV-G,7.6, (698),Jeff Zimbalist,"Michael Zimbalist, Maurice Clarett, Craig Krenzel, Jim Tressel",Sport,"Youngstown Boys is a feature documentary exploring class and power dynamics in college sports through the parallel, interconnected journeys of Maurice Clarett and Jim Tressel. These two stars emerged from opposite sides of the tracks in Youngstown, Ohio. They joined together for a magic season at Ohio State University in 2002 and a national championship. Shortly thereafter, Clarett was banished from college football and began a downward spiral that ended with a prison term. Tressel continued at Ohio State for another eight years before his career there also ended in scandal. Now, both Youngstown Boys are attempting to reinvent themselves and resurrect their lives."
143,Without Limits,1998,1h 57m,15,7.2, (7.9K),Robert Towne,"Billy Crudup, Donald Sutherland, Monica Potter",Sport,The life of renowned runner Steve Prefontaine and his relationship with legendary coach Bill Bowerman.
144,Grand Prix,1966,2h 56m,Approved,7.2, (12K),John Frankenheimer,"James Garner, Eva Marie Saint, Yves Montand",Sport,"American Grand Prix driver Pete Aron is fired by his Jordan-BRM racing team after a crash at Monaco that injures his British teammate, Scott Stoddard."
145,BASEketball,1998,1h 43m,12,6.5, (69K),David Zucker,"Trey Parker, Matt Stone, Dian Bachar",Sport,"Two childhood friends are pro athletes of a national sport called BASEketball, a hybrid of baseball and basketball, and must deal with a greedy businessman scheming against their team."
146,The Club,1980,1h 36m,PG,6.9, (1.2K),Bruce Beresford,"Jack Thompson, Graham Kennedy, Frank Wilson",Sport,Boardroom and dressing-room intrigues spill on to the field at the Australian Rules football club.
147,Trouble with the Curve,2012,1h 51m,12,6.8, (71K),Robert Lorenz,"Clint Eastwood, Chelcie Ross, Raymond Anthony Thomas",Sport,"A daughter tries to remedy her dysfunctional relationship with her ailing father, a decorated baseball scout, by helping him in a recruiting trip which could be his last."
148,Victory,1981,1h 56m,PG,6.7, (35K),John Huston,"Sylvester Stallone, Michael Caine, Pelé",Sport,"As allied P.O.W.s prepare for a soccer game against the German National Team to be played in Nazi-occupied Paris, the French Resistance and British officers are making plans for the team's escape."
149,Radio,2003,1h 49m,12,6.9, (46K),Michael Tollin,"Cuba Gooding Jr., Ed Harris, Alfre Woodard",Sport,The story of a high school coach and the developmentally challenged man who he took under his wing.
150,Strangers on a Train,1951,1h 41m,12,7.9, (147K),Alfred Hitchcock,"Farley Granger, Ruth Roman, Robert Walker",Sport,A psychopath tries to forcibly persuade a tennis star to agree to his theory that two strangers can get away with murder by submitting to his plan to kill the other's most-hated person.
151,The Waterboy,1998,1h 30m,12,6.2, (189K),Frank Coraci,"Adam Sandler, Kathy Bates, Henry Winkler",Sport,A waterboy for a college football team discovers he has a unique tackling ability and becomes a member of the team.
152,Rollerball,1975,2h 5m,18,6.5, (32K),Norman Jewison,"James Caan, John Houseman, Maud Adams",Sport,A corporate dictator tries to oust the star player of a brutal 21st-century spectator sport.
153,Real Steel,2011,2h 7m,12,7.1, (375K),Shawn Levy,"Hugh Jackman, Dakota Goyo, Evangeline Lilly",Sport,"In a near future where robot boxing is a top sport, a struggling ex-boxer feels he's found a champion in a discarded robot."
154,30 for 30,2009–,1h 20m,TV-G,6.9, (1.5K),Steve James,,Sport,There has always been questions raised about Allen Iverson's conviction for a fight he was involved in as a young man. The film maker goes back to his home town to try and understand the events and how they have left a mark on the town he calls home.
155,Back to School,1986,1h 36m,12,6.7, (39K),Alan Metter,"Rodney Dangerfield, Sally Kellerman, Burt Young",Sport,"To encourage his uninspired son to get through college, a wealthy and fun loving, but somewhat obnoxious, businessman decides to enter the school as a student himself."
156,National Velvet,1944,2h 3m,All,7.3, (8.6K),Clarence Brown,"Mickey Rooney, Elizabeth Taylor, Donald Crisp",Sport,A jaded former jockey helps a young girl prepare a wild but gifted horse for England's Grand National Sweepstakes.
157,Best in Show,2000,1h 30m,15,7.5, (71K),Christopher Guest,"Fred Willard, Eugene Levy, Catherine O'Hara",Sport,A behind-the-scenes look into the highly competitive and cut-throat world of dog shows through the eyes of a group of ruthless dog owners.
158,The World's Fastest Indian,2005,2h 7m,PG-13,7.8, (63K),Roger Donaldson,"Anthony Hopkins, Iain Rea, Tessa Mitchell",Sport,"The story of New Zealander Burt Munro, who spent years rebuilding a 1920 Indian motorcycle, which helped him set the land speed world record at Utah's Bonneville Salt Flats in 1967."
159,Two for the Money,2005,2h 2m,15,6.2, (53K),D.J. Caruso,"Al Pacino, Matthew McConaughey, Rene Russo",Sport,"After suffering a career-ending knee injury, a former college football star aligns himself with one of the most renowned touts in the sports-gambling business."
160,Unguarded,2011,51m,,7.8, (682),Jonathan Hock,"Chris Herren, Rick Pitino, Bill Reynolds",Sport,"Chris Herren was a ""can't miss"" basketball superstar until drug addiction eventually destroyed his career. With the support of his wife and family, Herren struggles to conquer his demons and reclaim his life."
161,Searching for Bobby Fischer,1993,1h 49m,12,7.3, (45K),Steven Zaillian,"Max Pomeranc, Joe Mantegna, Joan Allen",Sport,A prepubescent chess prodigy is encouraged to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.
162,30 for 30,2009–,52m,TV-G,7.2, (1.4K),Kirk Fraser,"Len Bias, Marion Barry Jr., Eric Bias",Sport,This episode tells the story of the rise of Len Bias as a future basketball superstar. Shortly after being drafted by the Boston Celtic's Len died of a heart attack apparently induced by cocaine.
