Id,Title,Year,Duration,Rated,IMDb_Rating,Votes,Director,Stars,Description,Genre
110.0,Chung fung dui: No foh gai tau,1996,1h 31m,15,6.7, (1.1K),Benny Chan,"Ching-Wan Lau, Jordan Chan, Tat-Ming Cheung","After assaulting his tactical commander during a raid gone sour, a dedicated but temperamental cop Sergeant Bill Chu is demoted to the Emergency Unit, long considered to be the police force's dumping ground for problem cops.",Action
111.0,Assault on Precinct 13,1976,1h 31m,R,7.3, (60K),John Carpenter,"Austin Stoker, Darwin Joston, Laurie Zimmer","A highway patrol officer, two criminals, and a station secretary defend a defunct Los Angeles precinct office against a siege by a bloodthirsty street gang.",Action
112.0,Wong Fei Hung II: Nam yee tung chi keung,1992,1h 53m,15,7.3, (11K),Hark Tsui,"Jet Li, Rosamund Kwan, Mok Siu-Chung","Arriving by train in Guangzhou, 1895, the trio fight off White Lotus followers, who want to kill all foreigners and the cute, European dressed 13th Aunt. It's not kung fu master Dr. Wong's (Jet Li) last fight.",Action
113.0,Platoon,1986,2h,15,8.1, (463K),Oliver Stone,"Keith David, Forest Whitaker, Francesco Quinn","Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",Action
114.0,지옥의 묵시록,1979,2h 27m,(Banned),8.4, (754K),Francis Ford Coppola,"Marlon Brando, Martin Sheen, Robert Duvall",A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,Action
115.0,Star Trek II: The Wrath of Khan,1982,1h 53m,12,7.7, (134K),Nicholas Meyer,"William Shatner, Leonard Nimoy, DeForest Kelley","With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",Action
116.0,The Guns of Navarone,1961,2h 38m,12,7.5, (59K),J. Lee Thompson,"Gregory Peck, David Niven, Anthony Quinn","A team of Allied saboteurs is assigned an impossible mission: infiltrate an impregnable Nazi-held Greek island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers.",Action
117.0,Glory,1989,2h 2m,15,7.8, (151K),Edward Zwick,"Matthew Broderick, Denzel Washington, Cary Elwes","Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.",Action
118.0,Blood Diamond,2006,2h 23m,18,8.0, (616K),Edward Zwick,"Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly","A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.",Action
119.0,캐리비안의 해적: 블랙펄의 저주,2003,2h 23m,12,8.1, (1.3M),Gore Verbinski,"Johnny Depp, Geoffrey Rush, Orlando Bloom","Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save Elizabeth Swann, the governor's daughter and his love, from Jack's former pirate allies, who are now undead.",Action
120.0,Showdown in Little Tokyo,1991,1h 19m,18,6.1, (22K),Mark L. Lester,"Dolph Lundgren, Brandon Lee, Cary-Hiroyuki Tagawa","Two L.A. cops with opposing views on what is the best way to uphold the law have to work together to bring down the Yakuza, while trying to protect a beautiful woman.",Action
121.0,Tombstone,1993,2h 10m,12,7.8, (186K),George P. Cosmatos,"Kurt Russell, Val Kilmer, Sam Elliott","A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating.",Action
122.0,Road House,1989,1h 54m,18,6.7, (109K),Rowdy Herrington,"Patrick Swayze, Kelly Lynch, Sam Elliott",A legendary bouncer comes to restore order at a notorious bar but runs afoul of a ruthless crime boss who controls the town.,Action
123.0,스카페이스,1983,2h 50m,18,8.3, (989K),Brian De Palma,"Al Pacino, Steven Bauer, Michelle Pfeiffer","In the 1980s, a determined criminal-minded Cuban immigrant becomes the biggest drug smuggler in Miami, and is eventually undone by his own drug addiction.",Action
124.0,The Vikings,1958,1h 56m,Approved,7.0, (17K),Richard Fleischer,"Kirk Douglas, Tony Curtis, Ernest Borgnine",A slave and a Viking prince fight for the love of a captive princess.,Action
125.0,The Replacement Killers,1998,1h 27m,18,6.1, (32K),Antoine Fuqua,"Chow Yun-Fat, Mira Sorvino, Michael Rooker","A troubled hitman seeks aid from a forger to help him get papers to China. However, the drug lord has hired replacements to finish the job, and kill the hitman.",Action
126.0,Three the Hard Way,1974,1h 37m,R,6.2, (2K),Gordon Parks Jr.,"Jim Brown, Fred Williamson, Jim Kelly",Blaxploitation film about three martial-arts specialists who prevent white supremacists from tainting the U.S. water supply with a toxin that's only harmful to black people.,Action
127.0,The Siege of Firebase Gloria,1988,1h 39m,15,6.8, (3.7K),Brian Trenchard-Smith,"Wings Hauser, R. Lee Ermey, Robert Arevalo","A tough U.S. sergeant and his sidekick roll into a demoralized firebase, where they attempt to rebuild morale and fortifications amid a climactic battle with the Viet Cong.",Action
128.0,로보캅,1987,1h 42m,R,7.6, (302K),Paul Verhoeven,"Peter Weller, Nancy Allen, Dan O'Herlihy","In a violent future in Old Detroit, murdered police officer Alex Murphy is resurrected as RoboCop, a powerful cyborg law enforcer. As he fights crime, he begins to recover memories of his past and seeks revenge on the gang who killed him.",Action
129.0,Tropa de Elite,2007,1h 55m,18,8.0, (117K),José Padilha,"Wagner Moura, André Ramiro, Caio Junqueira","In 1997 Rio de Janeiro, Captain Nascimento has to find a substitute for his position while trying to take down drug dealers and criminals before the Pope visits.",Action
130.0,Tropa de Elite 2: O Inimigo Agora é Outro,2010,1h 55m,18,8.0, (91K),José Padilha,"Wagner Moura, Irandhir Santos, André Ramiro","After a prison riot, former-Captain Nascimento, now a high ranking security officer in Rio de Janeiro, is swept into a bloody political dispute that involves government officials and paramilitary groups.",Action
131.0,The Untouchables,1987,1h 59m,18,7.8, (348K),Brian De Palma,"Kevin Costner, Sean Connery, Charles Martin Smith","During Prohibition, Treasury agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone, and assembles a small, incorruptible team to help him.",Action
132.0,반지의 제왕: 반지 원정대,2001,2h 58m,12,8.9, (2.1M),Peter Jackson,"Alan Howard, Noel Appleby, Sean Astin",A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,Action
133.0,저수지의 개들,1992,1h 39m,(Banned),8.3, (1.2M),Quentin Tarantino,"Harvey Keitel, Tim Roth, Michael Madsen","When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",Action
134.0,The Punisher,2004,2h 4m,18,6.4, (178K),Jonathan Hensleigh,"A. Russell Andrews, Omar Avila, James Carpinello",An undercover FBI agent becomes a vigilante and sets out to unleash his wrath upon the corrupt businessman who slaughtered his entire family at a reunion.,Action
135.0,킹덤 오브 헤븐: 디렉터스 컷,2005,2h 24m,15,7.3, (342K),Ridley Scott,"Martin Hancock, Michael Sheen, Nathalie Cox","Balian of Ibelin travels to Jerusalem during the Crusades of the 12th century, and there he finds himself as the defender of the city and its people.",Action
136.0,Spartacus,1960,3h 17m,12,7.9, (150K),Stanley Kubrick,"Anthony Mann, Kirk Douglas, Laurence Olivier, Jean Simmons","The slave Spartacus survives brutal training as a gladiator and leads a violent revolt against the decadent Roman Republic, as the ambitious Crassus seeks to gain power by crushing the uprising.",Action
137.0,The Longest Day,1962,2h 58m,All,7.7, (62K),Ken Annakin,"Andrew Marton, Gerd Oswald, Eddie Albert, Paul Anka, Arletty","The events of D-Day, told on a grand scale from both the Allied and German points of view.",Action
138.0,Bandolero!,1968,1h 46m,PG-13,6.5, (6.2K),Andrew V. McLaglen,"James Stewart, Dean Martin, Raquel Welch","Mace Bishop (James Stewart) masquerades as a hangman in order to save his outlaw brother, Dee (Dean Martin), from the gallows, runs to Mexico chased by Sheriff July Johnson's (George Kennedy's) posse and fights against Mexican bandits.",Action
139.0,The Professionals,1966,1h 57m,PG-13,7.3, (20K),Richard Brooks,"Burt Lancaster, Lee Marvin, Robert Ryan",An arrogant Texas millionaire hires four adventurers to rescue his kidnapped wife from a notorious Mexican bandit.,Action
140.0,The Siege,1998,1h 56m,15,6.4, (82K),Edward Zwick,"Denzel Washington, Annette Bening, Bruce Willis","The secret U.S. abduction of a suspected terrorist leads to a wave of terrorist attacks in New York City, which leads to the declaration of martial-law.",Action
141.0,Chicago Overcoat,2009,1h 34m,R,5.9, (1.4K),Brian Caunter,"Frank Vincent, Kathrine Narducci, Mike Starr",The fates of an aging hitman and a washed up detective become entwined when one last job leads to one last chance to settle an old score.,Action
142.0,The Hunt for Red October,1990,2h 15m,12,7.5, (227K),John McTiernan,"Sean Connery, Alec Baldwin, Scott Glenn","Moscow, Washington D.C. and a CIA Analyst track a rogue Soviet Captain and his new submarine.",Action
143.0,Training Day,2001,2h 2m,18,7.8, (505K),Antoine Fuqua,"Denzel Washington, Ethan Hawke, Scott Glenn",A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,Action
144.0,더 록,1996,2h 16m,15,7.4, (374K),Michael Bay,"Sean Connery, Nicolas Cage, Ed Harris","An FBI chemical weapons expert, and a former SAS soldier turned political prisoner, must break into Alcatraz prison when a rogue military group, led by a renegade general, take it over and threaten a nerve gas attack on San Francisco.",Action
145.0,반지의 제왕: 왕의 귀환,2003,3h 21m,12,9.0, (2.1M),Peter Jackson,"Noel Appleby, Ali Astin, Sean Astin",Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,Action
146.0,Men in Black,1997,1h 38m,12,7.3, (651K),Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino","James, an NYC cop, is hired by Agent K of a secret government agency that monitors extraterrestrial life on Earth. Together, they must recover an item that has been stolen by an intergalactic villain.",Action
147.0,Huo Yuan Jia,2006,1h 44m,12,7.6, (81K),Ronny Yu,"Jet Li, Li Sun, Yong Dong","A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.",Action
148.0,The Forbidden Kingdom,2008,1h 44m,12,6.5, (113K),Rob Minkoff,"Jet Li, Michael Angarano, Jackie Chan","A discovery made by a kung fu obsessed American teen sends him on an adventure to ancient China, where he joins up with a band of martial arts warriors in order to free the imprisoned Monkey King.",Action
149.0,Hap do Ko Fei,1992,1h 39m,15,7.1, (5.2K),Ringo Lam,"Chow Yun-Fat, Simon Yam, Ann Bridgewater",Two disreputable friends get tied in with a group of criminals who turn out to be excessively violent and deceptive.,Action
150.0,Yeonin,2004,1h 59m,12,7.5, (119K),Yimou Zhang,"Takeshi Kaneshiro, Andy Lau, Ziyi Zhang","A romantic police captain breaks a beautiful member of a rebel group out of prison to help her rejoin her fellows, but things are not what they seem.",Action
151.0,Tau ming chong,2007,2h 6m,18,7.0, (28K),Peter Ho-Sun Chan,"Wai-Man Yip, Jet Li, Andy Lau, Takeshi Kaneshiro","China, 1860s: Having his army slaughtered, General Qingyun joins 2 bandit leaders in raids on rebels and in blood oath. They form a Qing loyal army with eyes on rebel held Suzhou and Nanjing.",Action
152.0,Tai gik Cheung Sam Fung,1993,1h 36m,15,7.2, (11K),Yuen Woo-Ping,"Jet Li, Michelle Yeoh, Siu-Ho Chin","Two friends, ex Shaolin monks, part ways as they brush with the ongoing rebellion against the government. The ambitious one rises up to be a powerful military commander, while his betrayed friend resorts to learn the calm ways of Tai Chi.",Action
153.0,Hak hap,1996,1h 39m,15,6.0, (13K),Daniel Lee,"Jet Li, Ching-Wan Lau, Karen Mok",A survivor of a supersoldier project must fight his former comrades as a masked hero.,Action
154.0,Sat sau ji wong,1998,1h 44m,15,6.1, (5.8K),Wei Tung,"Jet Li, Eric Tsang, Simon Yam","Two hitmen, one a novice and the other a veteran with poor luck, band together to find the ""King of Killers"" for whom there is a large reward.",Action
155.0,블랙 다이너마이트,2009,1h 24m,R,7.4, (54K),Scott Sanders,"Phyllis Applegate, Obba Babatundé, William Bassett","Black Dynamite is the greatest African-American action star of the 1970s. When his only brother is killed by The Man, it's up to him to find justice.",Action
156.0,The Wilby Conspiracy,1975,1h 45m,PG,6.4, (2.6K),Ralph Nelson,"Sidney Poitier, Michael Caine, Nicol Williamson",A black anti-Apartheid activist and a British engineer are forced to run from South African Secret Police.,Action
157.0,Octopussy,1983,2h 11m,15,6.5, (118K),John Glen,"Roger Moore, Maud Adams, Louis Jourdan","A fake Fabergé egg recovered from the body of a fellow agent leads James Bond to uncover a jewel smuggling operation led by the mysterious Octopussy, and a plot to blow up a NATO air base.",Action
158.0,Thunderball,1965,2h 10m,15,6.9, (134K),Terence Young,"Sean Connery, Claudine Auger, Adolfo Celi",James Bond heads to the Bahamas to recover two nuclear warheads stolen by S.P.E.C.T.R.E. Agent Emilio Largo in an international extortion scheme.,Action
159.0,Payback,1999,1h 40m,18,7.1, (152K),Brian Helgeland,"Mel Gibson, Gregg Henry, Maria Bello","After a successful heist, Porter is left for dead. Once he recovers, he seeks vengeance and wants his share of the money.",Action
160.0,Deja Vu,2006,2h 6m,12,7.1, (341K),Tony Scott,"Denzel Washington, Paula Patton, Val Kilmer","After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.",Action
161.0,Spy Game,2001,2h 6m,12,7.1, (175K),Tony Scott,"Robert Redford, Brad Pitt, Catherine McCormack",Retiring CIA agent Nathan Muir recalls his training of Tom Bishop while working against agency politics to free him from his Chinese captors.,Action
